Id,Job Title,Company Name,Experience,Salary,Date Posted,Location,Skills,URL
3145,"Credit Analyst , Internal Auditor , Business Analyst , Risk Manager","Rohit Singh
     (More Jobs)",5 - 10 yrs,Not Mentioned,a month ago,"Mandi,  Nalagarh,  Parwanoo,  Shimla,  Sirmaur","Financial planner  ,  Accounts Payable Clerk  ,  Accounts Receivable Clerk  ,  Accounting Director  ,  Financial Analyst  ,  Financial Accountant  ,  Account Coordinator  ,  Risk Manager",https://www.timesjobs.com/job-detail/credit-analyst-internal-auditor-business-analyst-risk-manager-rohit-singh-mandi-nalagarh-parwanoo-shimla-sirmaur-5-to-10-yrs-jobid-2vpX9813k8VzpSvf__PLUS__uAgZw==&source=srp
3146,"Business Analyst , Risk Manager , Budget Manager , Credit Analyst","Rohit Singh
     (More Jobs)",5 - 10 yrs,Not Mentioned,a month ago,"Agra,  Aligarh,  Allahabad,  Bareilly,  Faizabad","Financial planner  ,  Accounts Payable Clerk  ,  Accounts Receivable Clerk  ,  Accounting Director  ,  Financial Analyst  ,  Account Coordinator  ,  Risk Manager  ,  Financial Accountant",https://www.timesjobs.com/job-detail/business-analyst-risk-manager-budget-manager-credit-analyst-rohit-singh-agra-aligarh-allahabad-bareilly-faizabad-5-to-10-yrs-jobid-DX9edHXhtjBzpSvf__PLUS__uAgZw==&source=srp
3147,"Credit Analyst , Internal Auditor , Business Analyst , Risk Manager","Rohit Singh
     (More Jobs)",5 - 10 yrs,Not Mentioned,a month ago,"Kasauli,  Kinnaur,  Kullu,  Lahaul & Spiti,  Manali","Financial planner  ,  Accounts Payable Clerk  ,  Accounts Receivable Clerk  ,  Accounting Director  ,  Financial Analyst  ,  Financial Accountant  ,  Account Coordinator  ,  Risk Manager",https://www.timesjobs.com/job-detail/credit-analyst-internal-auditor-business-analyst-risk-manager-rohit-singh-kasauli-kinnaur-kullu-lahaul-spiti-manali-5-to-10-yrs-jobid-cV3__PLUS__fzYWyqZzpSvf__PLUS__uAgZw==&source=srp
3148,"Business Analyst , Risk Manager , Budget Manager , Credit Analyst","Rohit Singh
     (More Jobs)",5 - 10 yrs,Not Mentioned,a month ago,"Tirunelveli,  Trichy,  Tuticorin,  Vellore,  Agartala","Financial planner  ,  Accounts Payable Clerk  ,  Accounts Receivable Clerk  ,  Accounting Director  ,  Financial Analyst  ,  Account Coordinator  ,  Risk Manager  ,  Financial Accountant",https://www.timesjobs.com/job-detail/business-analyst-risk-manager-budget-manager-credit-analyst-rohit-singh-tirunelveli-trichy-tuticorin-vellore-agartala-5-to-10-yrs-jobid-1hKAfiT4pLdzpSvf__PLUS__uAgZw==&source=srp
3149,Product Manager II Accountant II Supervisor Hiring for HUL,"Shubhadeep Biswas
     (More Jobs)",0 - 2 yrs,Rs 3.65 - 6.30 Lacs p.a.,a month ago,Not specified,"Assistant Manager  ,  team leader  ,  Back Office Executive  ,  front office executive  ,  receptionist  ,  office assistant  ,  computer operator",https://www.timesjobs.com/job-detail/product-manager-ii-accountant-ii-supervisor-hiring-for-hul-hindustan-unilever-ltd-durgapur-haldia-kolkata-malda-raniganj-0-to-2-yrs-jobid-VyLM__SLASH__2ICX7VzpSvf__PLUS__uAgZw==&source=srp
3150,"Credit Analyst , Internal Auditor , Business Analyst , Risk Manager","Rohit Singh
     (More Jobs)",5 - 10 yrs,Not Mentioned,a month ago,"Chamba,  Dalhousie,  Dharamshala,  Hamirpur,  Kangra","Financial planner  ,  Accounts Payable Clerk  ,  Accounts Receivable Clerk  ,  Accounting Director  ,  Financial Analyst  ,  Financial Accountant  ,  Account Coordinator  ,  Risk Manager",https://www.timesjobs.com/job-detail/credit-analyst-internal-auditor-business-analyst-risk-manager-rohit-singh-chamba-dalhousie-dharamshala-hamirpur-kangra-5-to-10-yrs-jobid-yiHck5s92GdzpSvf__PLUS__uAgZw==&source=srp
3151,"Business Analyst , Risk Manager , Budget Manager , Credit Analyst","Rohit Singh
     (More Jobs)",5 - 10 yrs,Not Mentioned,a month ago,"Madurai,  Nagercoil,  Ooty,  Salem,  Thanjavur","Financial planner  ,  Accounts Payable Clerk  ,  Accounts Receivable Clerk  ,  Accounting Director  ,  Financial Analyst  ,  Account Coordinator  ,  Risk Manager  ,  Financial Accountant",https://www.timesjobs.com/job-detail/business-analyst-risk-manager-budget-manager-credit-analyst-rohit-singh-madurai-nagercoil-ooty-salem-thanjavur-5-to-10-yrs-jobid-IzdOGUzh30BzpSvf__PLUS__uAgZw==&source=srp
3152,Account Manager,aouse technologies pvt ltd,2 - 3 yrs,Not Mentioned,few days ago,Mumbai,"Account Manager  ,  Audit  ,  Tally  ,  ERP",https://www.timesjobs.com/job-detail/account-manager-aouse-technologies-pvt-ltd-mumbai-2-to-3-yrs-jobid-x3FgusAsotJzpSvf__PLUS__uAgZw==&source=srp
3153,Account Manager,RPS CONSULTING PVT LTD,7 - 10 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"manager  ,  team management  ,  sales  ,  strategic alliances  ,  account management  ,  market  ,  negotiation  ,  go-getter",https://www.timesjobs.com/job-detail/account-manager-rps-consulting-pvt-ltd-bengaluru-bangalore-7-to-10-yrs-jobid-__SLASH__05CFui5MmhzpSvf__PLUS__uAgZw==&source=srp
3154,Account Manager,aer media,4 - 5 yrs,Not Mentioned,few days ago,Mumbai,"account planning  ,  accounts  ,   strong campaigns",https://www.timesjobs.com/job-detail/account-manager-aer-media-mumbai-4-to-5-yrs-jobid-SOmADa89XStzpSvf__PLUS__uAgZw==&source=srp
3155,Account Manager,glidersoft,0 - 3 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"sales team  ,  client relationships  ,  account management  ,  market  ,  saas  ,  build  ,  selling  ,  key accounts",https://www.timesjobs.com/job-detail/account-manager-glidersoft-bengaluru-bangalore-0-to-3-yrs-jobid-p5PIn2LhC__PLUS__ZzpSvf__PLUS__uAgZw==&source=srp
3156,Account Manager,zones corporate solutions,5 - 7 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"it field sales   ,   relationship management   ,   business development   ,   solution selling   ,   account management   ,  communication skills  ,  ites  ,  leave policy  ,  decision making  ,  compensation",https://www.timesjobs.com/job-detail/account-manager-zones-corporate-solutions-bengaluru-bangalore-5-to-7-yrs-jobid-UyrWAVnouX9zpSvf__PLUS__uAgZw==&source=srp
3157,Account Manager,pmc retail,3 - 7 yrs,Not Mentioned,few days ago,Vadodara,"relationship building   ,   sales management   ,   communication skills   ,   commercial acumen   ,   crm tools proficiency   ,  reports  ,  forecasting  ,  budgeting  ,  excel  ,  accounts",https://www.timesjobs.com/job-detail/account-manager-pmc-retail-vadodara-3-to-7-yrs-jobid-Y1YU6tqt5__PLUS__JzpSvf__PLUS__uAgZw==&source=srp
3158,Account Manager,evolutionco digital &interactive consultancy pvt. ltd.,1 - 3 yrs,Not Mentioned,few days ago,Mumbai,"manager  ,  business sales  ,   understanding of new clients",https://www.timesjobs.com/job-detail/account-manager-evolutionco-digital-interactive-consultancy-pvt-ltd-mumbai-1-to-3-yrs-jobid-3XNyg41nLMFzpSvf__PLUS__uAgZw==&source=srp
3159,Account Manager,BUSISOL SOURCING INDIA PVT. LTD,10 - 15 yrs,Not Mentioned,few days ago,"Mumbai,  Chennai","tds  ,  gst  ,  direct tax  ,  accounts manager  ,  ar  ,  closing  ,  accounts  ,  ca",https://www.timesjobs.com/job-detail/account-manager-busisol-sourcing-india-pvt-ltd-mumbai-chennai-10-to-15-yrs-jobid-3ZTgYHhXS7JzpSvf__PLUS__uAgZw==&source=srp
3160,Account Manager,Quality HR Services,7 - 10 yrs,Not Mentioned,few days ago,Ahmedabad,"manufacturing knowledge   ,   ms excel proficiency   ,   communication skills   ,   statutory compliance   ,   financial reporting   ,  mis preparation  ,  gst  ,  commerce  ,  internal audit  ,  tax audit  ,  tds return  ,  closing  ,  fixed assets  ,  balance sheet  ,  sap  ,  auditor  ,  stock statement  ,  cs  ,  statutory audit  ,  income tax  ,  accounts  ,  finance",https://www.timesjobs.com/job-detail/account-manager-quality-hr-services-ahmedabad-7-to-10-yrs-jobid-RY9ZMUz5GHRzpSvf__PLUS__uAgZw==&source=srp
3161,Account Manager :,digiarc solutions,3 - 5 yrs,Not Mentioned,few days ago,Mumbai,"ppc  ,  online marketing  ,  smo  ,  campaigns  ,  search engine optimization  ,  search engine marketing  ,  seo  ,  social media",https://www.timesjobs.com/job-detail/account-manager-digiarc-solutions-mumbai-3-to-5-yrs-jobid-YIt8lm8fctxzpSvf__PLUS__uAgZw==&source=srp
3162,Account Manager,MARKIVIS,5 - 8 yrs,Not Mentioned,few days ago,Delhi,"reports  ,  gaap  ,  accounting  ,  reporting  ,  finance",https://www.timesjobs.com/job-detail/account-manager-markivis-delhi-5-to-8-yrs-jobid-ELIa60QrW25zpSvf__PLUS__uAgZw==&source=srp
3163,Account manager,BUSISOL SOURCING INDIA PVT. LTD,0 - 3 yrs,Not Mentioned,few days ago,Chennai,"accounts receivable  ,  accounts payable  ,  tds  ,  gst  ,  tax  ,  direct tax  ,  accounts manager  ,  general ledger  ,  tax audit  ,  reconciliation  ,  ar  ,  filing  ,  closing  ,  audit  ,  accounts  ,  finance manager  ,  ca",https://www.timesjobs.com/job-detail/account-manager-busisol-sourcing-india-pvt-ltd-chennai-0-to-3-yrs-jobid-Mi3bO8SUVpJzpSvf__PLUS__uAgZw==&source=srp
3164,Account Manager,3D Engineering Automation LLP,4 - 5 yrs,Not Mentioned,few days ago,Pune,"techno-commercial  ,  presentation skills  ,  presales  ,  sales  ,  marketing  ,  commercial acumen  ,  lead generation",https://www.timesjobs.com/job-detail/account-manager-3d-engineering-automation-llp-pune-4-to-5-yrs-jobid-przMmnqXj2RzpSvf__PLUS__uAgZw==&source=srp
3165,Account Manager,"Times Business Solution
     (More Jobs)",2 - 7 yrs,Not Mentioned,a month ago,"Mumbai,  Navi Mumbai,  Thane","Business Development  ,  B2B sales  ,  Job Portal Selling  ,  Subscription Sales  ,  Sales  ,  Marketing",https://www.timesjobs.com/job-detail/account-manager-times-business-solution-mumbai-navi-mumbai-thane-2-to-7-yrs-jobid-jOxNUFMY__PLUS__i5zpSvf__PLUS__uAgZw==&source=srp
3166,Account Manager / Sr. Account Manager,PR AGENCY,0 - 3 yrs,Not Mentioned,few days ago,Gurgaon,"innovation  ,  manager  ,  industry knowledge  ,  client relationships  ,  presentation  ,  marketing  ,  strategic thinking",https://www.timesjobs.com/job-detail/account-manager-sr-account-manager-pr-agency-gurgaon-0-to-3-yrs-jobid-x8g8mFYgmCJzpSvf__PLUS__uAgZw==&source=srp
3167,SALES MANAGER  /  ACCOUNT MANAGER,neer interactive solutions,2 - 4 yrs,Not Mentioned,few days ago,Hyderabad/Secunderabad,"negotiator  ,  business development  ,  sales process  ,  managersales  ,  sales  ,  presentation  ,  sales manager  ,  negotiation  ,  competitor intelligence  ,  business operations  ,  manager  ,  client management  ,  account management  ,  marketing  ,  management  ,  build  ,  lead generation  ,  collaboration",https://www.timesjobs.com/job-detail/sales-manager-account-manager-neer-interactive-solutions-hyderabad-secunderabad-2-to-4-yrs-jobid-A7W__SLASH__RtsE719zpSvf__PLUS__uAgZw==&source=srp
3168,"Key Account Manager ,  Sales",BUSISOL SOURCING INDIA PVT. LTD,8 - 12 yrs,Not Mentioned,few days ago,Mumbai,"Sales  ,  Marketing  ,  Account Manager",https://www.timesjobs.com/job-detail/key-account-manager-sales-busisol-sourcing-india-pvt-ltd-mumbai-8-to-12-yrs-jobid-sS9sS8OKLfJzpSvf__PLUS__uAgZw==&source=srp
3169,Hiring For Account Manager,krazy mantra hr solutions,5 - 8 yrs,Not Mentioned,few days ago,"Delhi,  Pune,  Delhi/NCR","account manager  ,   key account manager  ,   sales account manager  ,   crm software  ,   ms office    ,  presentation  ,  negotiation  ,  selling  ,  account management",https://www.timesjobs.com/job-detail/hiring-for-account-manager-krazy-mantra-hr-solutions-delhi-pune-delhi-ncr-5-to-8-yrs-jobid-ps2ANZC4YW5zpSvf__PLUS__uAgZw==&source=srp
3170,Key Account Manager,"Vividhataa
     (More Jobs)",5 - 10 yrs,Not Mentioned,a month ago,Mumbai,"Key Account Manager  ,  SPSS  ,  SAS  ,  Power BI  ,  Tableau  ,  Data visualization  ,  Account manager  ,  senior account manager",https://www.timesjobs.com/job-detail/key-account-manager-vividhataa-mumbai-5-to-10-yrs-jobid-50ixjU8E0aZzpSvf__PLUS__uAgZw==&source=srp
3171,Ecommerce Account Manager,Onlinebecho Solutions,3 - 5 yrs,Not Mentioned,few days ago,Mumbai,"Ecommerce Account Manager   ,  Autdit  ,   Tally  ,   ERP  ,   Taxation",https://www.timesjobs.com/job-detail/ecommerce-account-manager-onlinebecho-solutions-mumbai-3-to-5-yrs-jobid-Aj1AwLDSb7FzpSvf__PLUS__uAgZw==&source=srp
3172,Key Account Manager,BUSISOL SOURCING INDIA PVT. LTD,0 - 3 yrs,Not Mentioned,few days ago,Pune,"vendor development  ,  logistics  ,  Key Account Manager  ,  Audit",https://www.timesjobs.com/job-detail/key-account-manager-busisol-sourcing-india-pvt-ltd-pune-0-to-3-yrs-jobid-kBEIYeTmcJJzpSvf__PLUS__uAgZw==&source=srp
3173,Key Account Manager,"JobsPlan Dot Com
     (More Jobs)",6 - 11 yrs,Not Mentioned,few days ago,"Bengaluru / Bangalore,  Mumbai","Business Development  ,  ""Project sales""  ,  ""Sales""  ,  ""Key account manager""",https://www.timesjobs.com/job-detail/key-account-manager-jobsplan-dot-com-bengaluru-bangalore-mumbai-6-to-11-yrs-jobid-A5OPvTZAso1zpSvf__PLUS__uAgZw==&source=srp
3174,Account Manager - Sales,NIPPON DATA SYSTEM,3 - 5 yrs,Not Mentioned,a month ago,Noida/Greater Noida,"relationship building  ,  smb  ,  sales account  ,  sales  ,  oem  ,  account mapping  ,  manager  ,  technical sales  ,  presentation skills  ,  creative thinking  ,  business planning  ,  cloud sales  ,  account management  ,  market  ,  consultative sales  ,  selling  ,  direct sales",https://www.timesjobs.com/job-detail/account-manager-sales-nippon-data-system-noida-greater-noida-3-to-5-yrs-jobid-Sd4PSwSpCKhzpSvf__PLUS__uAgZw==&source=srp
3175,Associate Account Manager,ansysco anand,5 - 9 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"territory sales management   ,   business development   ,   challenger selling   ,   forecasting revenue streams   ,   marketing programs   ,  sales goals  ,  product sales  ,  business growth  ,  innovation  ,  territory sales manager  ,  account management  ,  strategic direction  ,  channel partners  ,  medical devices  ,  build",https://www.timesjobs.com/job-detail/associate-account-manager-ansysco-anand-bengaluru-bangalore-5-to-9-yrs-jobid-Xuc__PLUS__XVaTuS9zpSvf__PLUS__uAgZw==&source=srp
3176,Key Account Manager,Mindaquest Business Solution,1 - 3 yrs,Not Mentioned,few days ago,"Delhi,  Chennai,  Delhi/NCR,  Kolkata,  Pune","revenue generation  ,  manager  ,  product sales  ,  build  ,  account relationship management",https://www.timesjobs.com/job-detail/key-account-manager-mindaquest-business-solution-delhi-chennai-delhi-ncr-kolkata-pune-1-to-3-yrs-jobid-RzoT6eyGlOFzpSvf__PLUS__uAgZw==&source=srp
3177,Inside Account Manager,PROGRESS SOFTWARE,1 - 5 yrs,Not Mentioned,3 days ago,Bengaluru / Bangalore,"account management   ,   relationship building   ,   revenue expansion   ,   sales forecasting   ,   time management   ,  product sales  ,  customer retention  ,  presentation  ,  manager  ,  market  ,  sales targets",https://www.timesjobs.com/job-detail/inside-account-manager-progress-software-bengaluru-bangalore-1-to-5-yrs-jobid-L5CQDVmbFf5zpSvf__PLUS__uAgZw==&source=srp
3178,Group Account Manager,Geek Online Ventures Pvt LTD.,3 - 4 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"manager  ,  build  ,  negotiation  ,  presentation skills  ,  client servicing  ,  account management",https://www.timesjobs.com/job-detail/group-account-manager-geek-online-ventures-pvt-ltd-bengaluru-bangalore-3-to-4-yrs-jobid-OwUEH__SLASH__PN72dzpSvf__PLUS__uAgZw==&source=srp
3179,Major Account Manager,Ample Technologies Pvt Ltd,8 - 10 yrs,Not Mentioned,few days ago,"Bengaluru / Bangalore,  Delhi/NCR","business development   ,   account management   ,   sales target achievement   ,   relationship management   ,   communication skills   ,  manager  ,  presentation skills  ,  market  ,  b2b  ,  build  ,  selling  ,  key accounts  ,  cxo  ,  sales targets  ,  direct sales",https://www.timesjobs.com/job-detail/major-account-manager-ample-technologies-pvt-ltd-bengaluru-bangalore-delhi-ncr-8-to-10-yrs-jobid-NrVG4ZCUGwtzpSvf__PLUS__uAgZw==&source=srp
3180,Key Account Manager,BUSISOL SOURCING INDIA PVT. LTD,5 - 10 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"Account Management  ,  Account activities  ,  account initiatives",https://www.timesjobs.com/job-detail/key-account-manager-busisol-sourcing-india-pvt-ltd-bengaluru-bangalore-5-to-10-yrs-jobid-TccYObs1SGVzpSvf__PLUS__uAgZw==&source=srp
3181,Hiring For Account Manager,krazy mantra hr solutions,2 - 4 yrs,Not Mentioned,4 days ago,"Bengaluru / Bangalore,  Pune","project management   ,   account management   ,   business development   ,   managing annual contracts   ,   relationship building",https://www.timesjobs.com/job-detail/hiring-for-account-manager-krazy-mantra-hr-solutions-bengaluru-bangalore-pune-2-to-4-yrs-jobid-Np92WaSav__PLUS__9zpSvf__PLUS__uAgZw==&source=srp
3182,Enterprise Account Manager,netskope software pvt.ltd,4 - 7 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"sales management  enterprise account management  cybersecurity software  channel partner collaboration  presentation skills   ,  sales professional  ,  manager  ,  market  ,  channel partners  ,  saas  ,  lead generation  ,  selling  ,  sales targets  ,  direct sales",https://www.timesjobs.com/job-detail/enterprise-account-manager-netskope-software-pvt-ltd-bengaluru-bangalore-4-to-7-yrs-jobid-whmwqLNdT4hzpSvf__PLUS__uAgZw==&source=srp
3183,Hiring For Account Manager,krazy mantra hr solutions,6 - 9 yrs,Not Mentioned,4 days ago,"Bengaluru / Bangalore,  Pune,  Delhi/NCR","excel expertise  ,   account management  ,   client accounts  ,   crm tools  ,   revenue generation",https://www.timesjobs.com/job-detail/hiring-for-account-manager-krazy-mantra-hr-solutions-bengaluru-bangalore-pune-delhi-ncr-6-to-9-yrs-jobid-__SLASH__dKNnR57yNFzpSvf__PLUS__uAgZw==&source=srp
3184,Junior Key Account Manager,GIVAUDAN,3 - 4 yrs,Not Mentioned,few days ago,Mumbai,"sales  ,   marketing  ,   business development  ,   account management  ,   project management   ,  sales growth  ,  consumer products  ,  b2b  ,  fmcg  ,  profit  ,  innovation  ,  marketanalysis  ,  manager  ,  presentation skills  ,  articulate  ,  client servicing  ,  strong interpersonal skills  ,  collaboration",https://www.timesjobs.com/job-detail/junior-key-account-manager-givaudan-mumbai-3-to-4-yrs-jobid-WbPzGPHn4FdzpSvf__PLUS__uAgZw==&source=srp
3185,Key Account Manager,Akzo Noble Pvt Ltd,3 - 8 yrs,Not Mentioned,3 days ago,Ahmedabad,"account management   ,   customer relationship   ,   sales strategy   ,   business development   ,   key account handling   ,  talent acquisition",https://www.timesjobs.com/job-detail/key-account-manager-akzo-noble-pvt-ltd-ahmedabad-3-to-8-yrs-jobid-4dxSdor__SLASH__71FzpSvf__PLUS__uAgZw==&source=srp
3186,- Key Account Manager alore,Paytm,0 - 3 yrs,Not Mentioned,few days ago,"Mysoru / Mysore,  Mangalore","accounts  ,   output driven program  ,   Key Account",https://www.timesjobs.com/job-detail/key-account-manager-alore-paytm-mysoru-mysore-mangalore-0-to-3-yrs-jobid-P60Kd8r2k4hzpSvf__PLUS__uAgZw==&source=srp
3187,Sales Account Manager,MTMSPL,4 - 6 yrs,Not Mentioned,few days ago,Noida/Greater Noida,"team handling  ,  business development  ,  sales account  ,  sales  ,  client handling  ,  manager  ,  technical sales  ,  presentation skills  ,  client satisfaction  ,  strategic planning  ,  marketing  ,  build  ,  lead generation  ,  sales  &  marketing  ,  sales targets",https://www.timesjobs.com/job-detail/sales-account-manager-mtmspl-noida-greater-noida-4-to-6-yrs-jobid-OH5uqZ1ZPulzpSvf__PLUS__uAgZw==&source=srp
3188,Account Manager-Sales,Aticara Technology,5 - 8 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"account planning  ,  accounts  ,  customers expectations  ,  training and development  ,  sales",https://www.timesjobs.com/job-detail/account-manager-sales-aticara-technology-bengaluru-bangalore-5-to-8-yrs-jobid-Lpih16VANXFzpSvf__PLUS__uAgZw==&source=srp
3189,Account Manager - US Shift,CrelioHealth,2 - 8 yrs,Not Mentioned,few days ago,Pune,"account management   ,   customer handling   ,   communication skills   ,   relationship building   ,   problem solving",https://www.timesjobs.com/job-detail/account-manager-us-shift-creliohealth-pune-2-to-8-yrs-jobid-3bCy3OvuLG9zpSvf__PLUS__uAgZw==&source=srp
3190,International Account Manager  ( Sales ),almuqeet technologies,1 - 4 yrs,Not Mentioned,few days ago,Jammu,"command over English  ,   International Account  ,    B2B Process",https://www.timesjobs.com/job-detail/international-account-manager-sales-almuqeet-technologies-jammu-1-to-4-yrs-jobid-KP__SLASH__KsCGD3rVzpSvf__PLUS__uAgZw==&source=srp
3191,Account Manager - US Market,KASEYA SOFTWARE,1 - 8 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"account management   ,   sales forecasting   ,   customer relationship   ,   revenue growth   ,   business strategy   ,  mobile",https://www.timesjobs.com/job-detail/account-manager-us-market-kaseya-software-bengaluru-bangalore-1-to-8-yrs-jobid-EyxPIC5P121zpSvf__PLUS__uAgZw==&source=srp
3192,Technical Account Manager,freshworks technologies ltd,4 - 7 yrs,Not Mentioned,4 days ago,Chennai,"customer support  ,   technical account management  ,   troubleshooting  ,   communication skills  ,   networking concepts   ,  dhcp  ,  ip  ,  dns  ,  infrastructure",https://www.timesjobs.com/job-detail/technical-account-manager-freshworks-technologies-ltd-chennai-4-to-7-yrs-jobid-MKCyRSYQ2WhzpSvf__PLUS__uAgZw==&source=srp
3193,Key Account Manager North,Optimas Solutions,3 - 5 yrs,Not Mentioned,few days ago,Faridabad,"key account management   ,   customer service   ,   supply chain   ,   sales operations   ,   erp system   ,  supply chain solutions  ,  sourcing  ,  supplies  ,  demand planning",https://www.timesjobs.com/job-detail/key-account-manager-north-optimas-solutions-faridabad-3-to-5-yrs-jobid-9I9Z__SLASH__WIAGYJzpSvf__PLUS__uAgZw==&source=srp
3194,Key Account Manager-LFS,Titan Industries Limited,5 - 6 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"key account management  ,   relationship building  ,   forecasting and analysis  ,   coordination with internal departments  ,   negotiation skills   ,  reports  ,  strong analytical skills  ,  accounts  ,  reporting",https://www.timesjobs.com/job-detail/key-account-manager-lfs-titan-industries-limited-bengaluru-bangalore-5-to-6-yrs-jobid-hO__PLUS____PLUS__n2eBLQ5zpSvf__PLUS__uAgZw==&source=srp
3195,Account Manager Sales_Real Estate,snapseaarch,2 - 3 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"presentation skills  ,  business development  ,  manager sales  ,  sales  ,  retail  ,  lead management  ,  client relationship management  ,  marketing  ,  market intelligence  ,  negotiation  ,  client acquisition  ,  selling",https://www.timesjobs.com/job-detail/account-manager-sales-real-estate-snapseaarch-bengaluru-bangalore-2-to-3-yrs-jobid-QbFgdCaXDfZzpSvf__PLUS__uAgZw==&source=srp
3196,Technical Account Manager,freshworks technologies ltd,4 - 7 yrs,Not Mentioned,few days ago,Chennai,"troubleshooting  ,   customer support  ,   technical account management  ,   networking  ,   operating systems   ,  linux  ,  press  ,  crm  ,  san  ,  windows",https://www.timesjobs.com/job-detail/technical-account-manager-freshworks-technologies-ltd-chennai-4-to-7-yrs-jobid-qUD9MQaVkTxzpSvf__PLUS__uAgZw==&source=srp
3197,Key Account Manager  ( KAM ),Paytm,2 - 5 yrs,Not Mentioned,few days ago,Hyderabad/Secunderabad,"market  ,  manager  ,  negotiation  ,  business development  ,  payment solutions  ,  sales",https://www.timesjobs.com/job-detail/key-account-manager-kam-paytm-hyderabad-secunderabad-2-to-5-yrs-jobid-8nht__SLASH__HAZPc5zpSvf__PLUS__uAgZw==&source=srp
3198,"Key Account Manager , Pune",BLACKBERRY,4 - 8 yrs,Not Mentioned,few days ago,Pune,"sales analysis   ,   retail operations   ,   credit management   ,   franchisee management   ,   team leadership   ,  bd  ,  manager  ,  sales growth  ,  target achievement  ,  team development  ,  relationship management",https://www.timesjobs.com/job-detail/key-account-manager-pune-blackberry-pune-4-to-8-yrs-jobid-l__PLUS__C7Mi8XRS5zpSvf__PLUS__uAgZw==&source=srp
3199,Associate Account Manager,mad about digital,2 - 5 yrs,Not Mentioned,1 day ago,Bengaluru / Bangalore,"reports  ,  reporting  ,  accounts  ,  Audit",https://www.timesjobs.com/job-detail/associate-account-manager-mad-about-digital-bengaluru-bangalore-2-to-5-yrs-jobid-LLRihSaXHtdzpSvf__PLUS__uAgZw==&source=srp
3200,Key Account Manager,TAC Security,0 - 3 yrs,Not Mentioned,few days ago,Mumbai,"marketing department  ,  business development  ,  accounts management  ,  sales  ,  business sales  ,  business proposals  ,  large accounts  ,  customer loyalty  ,  manager  ,  sales proposals  ,  marketing  ,  team development  ,  management  ,  selling",https://www.timesjobs.com/job-detail/key-account-manager-tac-security-mumbai-0-to-3-yrs-jobid-PME1l7zKd6dzpSvf__PLUS__uAgZw==&source=srp
3201,Technical Account Manager,Webscale Networks,5 - 8 yrs,Not Mentioned,2 days ago,Bengaluru / Bangalore,"customer focus  ,   technical knowledge  ,   communication skills  ,   project management  ,   collaboration.   ,  information technology  ,  service delivery  ,  san  ,  itsm  ,  written communication  ,  infrastructure",https://www.timesjobs.com/job-detail/technical-account-manager-webscale-networks-bengaluru-bangalore-5-to-8-yrs-jobid-__SLASH__FkCHWgcMxpzpSvf__PLUS__uAgZw==&source=srp
3202,Key Account Manager Prestige,beam suntory via dynpro,5 - 8 yrs,Not Mentioned,4 days ago,Gurgaon,"distribution management   ,   sales development   ,   pricing strategy   ,   customer management   ,   budget management   ,  interpersonal skills  ,  hr  ,  learning  ,  recruitment  ,  placement  ,  interview",https://www.timesjobs.com/job-detail/key-account-manager-prestige-beam-suntory-via-dynpro-gurgaon-5-to-8-yrs-jobid-__PLUS__zhpXNTW26RzpSvf__PLUS__uAgZw==&source=srp
3203,Major Account Manager,netskope software pvt.ltd,10 - 13 yrs,Not Mentioned,4 days ago,Bengaluru / Bangalore,"sales   ,   cybersecurity   ,   networking technologies   ,   enterprise software solutions   ,   channel partner relationships   ,  mapping  ,  employee recognition",https://www.timesjobs.com/job-detail/major-account-manager-netskope-software-pvt-ltd-bengaluru-bangalore-10-to-13-yrs-jobid-1Y0AkWLhkqBzpSvf__PLUS__uAgZw==&source=srp
3204,Key Account Manager Prestige,beam suntory via dynpro,5 - 8 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"customer relationship management   ,   sales development   ,   business solutions   ,   pricing strategies   ,   market analysis   ,  interpersonal skills  ,  learning  ,  recruitment  ,  placement  ,  interview",https://www.timesjobs.com/job-detail/key-account-manager-prestige-beam-suntory-via-dynpro-bengaluru-bangalore-5-to-8-yrs-jobid-WV77G4ixd31zpSvf__PLUS__uAgZw==&source=srp
3205,Account Manager  ( Enterprise Business ),orbit techsol india pvt. ltd.,3 - 5 yrs,Not Mentioned,few days ago,"Mumbai,  Pune","enterprise sales  ,  manager  ,  business development  ,  solution sales  ,  sales  ,  enterprise business  ,  selling  ,  it sales",https://www.timesjobs.com/job-detail/account-manager-enterprise-business-orbit-techsol-india-pvt-ltd-mumbai-pune-3-to-5-yrs-jobid-Z8nD2g__PLUS__3YbZzpSvf__PLUS__uAgZw==&source=srp
